id,title,original_title,overview,adult,original_language,popularity,release_date,vote_average,vote_count
765,Evil Dead II,Evil Dead II,"Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ""The Book of the Dead."" As they play the recording an evil power is unleashed taking over Linda's body.",False,en,7.1001,1987-03-13,7.545,3509
1555232,Just a Job,不过是上班,"The film follows a protagonist trapped in a surreal life loop after a scathing boss encounter, using absurdist comedy to satirize modern workplace dynamics.",False,zh,1.56,2026-01-10,4.0,3
1429744,Ziam,ปากกัด ตีนถีบ,"In a fight for survival against a horrifying army of zombies, a former Muay Thai fighter must use skill, speed and grit to save his girlfriend.",False,th,3.4872,2025-07-08,6.716,264
1075797,Ketenpere: Dalavere,Ketenpere: Dalavere,"In the sequel, Kalender has fulfilled his biggest dream: founding a film company. His new goal is to team up with Vefa, who trapped him in first film, to retrieve the gold from Feza, a wealthy businessman obsessed with aliens.",False,tr,2.0916,2026-01-09,6.0,1
1432306,Sleepwalker,Sleepwalker,"A grieving mother is haunted by the tragic loss of her daughter in a car accident that left her abusive husband in a coma. As she battles a surreal descent into darkness, her sleepwalking episodes intensify. Plagued by haunting visions of her husband inside their home, she grapples with the blurred lines between reality and nightmare.",False,en,2.0001,2026-01-09,4.6,8
1601243,Oscar Shaw,Oscar Shaw,"After retiring from the police force, a relentless detective haunted by the tragic loss of his closest friend sets out on a perilous quest for vengeance, seeking redemption and fighting to restore justice to the streets he once swore to protect.",False,en,21.2682,2026-01-09,6.8,33
1505252,Final Destination 7,Final Destination 7,The seventh installment in the Final Destination franchise. Plot TBA.,False,en,1.1603,2028-05-11,0.0,0
1502080,Bible Black,バイブルブラック,"Minase, a high school student, found a magic book in a secluded room at his school. He began practicing black magic, which has extreme sexual effects that benefit him and some of his friends. Intrigued, Minase delved deeper into the art, unaware of the evils that lay ahead. Eventually, the book's origins were revealed, as well as the incident that occurred twelve years earlier on Walpurgis Night, the night when the power of evil is at its strongest. After regaining his senses, Minase struggles to escape the darkness he had plunged into.",False,ja,0.2403,,0.0,0
1466120,Dead Again,데드 어게인,"Min-hyeok and Hae-ji, Seon-woong and Mi-mi, who came on a couple's trip to Vietnam, are very excited. Min-hyeok also enjoys a thrilling secret meeting with his wife Hae-ji as well as Mi-mi, who has been in a long-term relationship, and has a satisfying time.  However, Min-hyeok suddenly feels intense pain and stops breathing, and when he opens his eyes thinking he is going to die, it is his first day in Vietnam. Min-hyeok, who is confused about everything, finds out that there is a reason for the vacation that ends in death...",False,ko,5.3304,2025-05-08,7.4,5
1457759,John Wick: Chapter 5,John Wick: Chapter 5,The fifth installment in the John Wick series.,False,en,0.9901,,0.0,0
1456032,God Complex,God Complex,"In a world where, due to a national economic crisis, the government provides euthanasia pills to individuals past a certain age, government officials visit Jiman's house.",False,ko,0.46,2025-05-05,5.0,1
1424435,Wings of Dread,万米危机,Air marshal Gu Chaoyang encounters a hijacking crisis on his flight back from his honeymoon,False,zh,2.8506,,0.0,0
1419826,The World Will Tremble,The World Will Tremble,"The incredible, untold true story of how a group of prisoners attempt a seemingly impossible escape from the first Nazi death camp in order to provide the first eyewitness account of the Holocaust.",False,en,1.6344,2025-03-14,7.495,97
1417800,The Grey Men 2,黑白潜行2,"When the regime of Laika was changing, black and white undercurrents were surging. Some people wanted to make a fortune, some wanted to use this to whitewash, some wanted to escape from Laika, and some wanted to establish a foothold in Laika... The police placed an undercover police officer, Zheng Zha, lurking among the biggest black force in Laika, Boss Song, but they didn't know that there were others who wanted to take this opportunity to take revenge on Boss Song.",False,zh,4.4194,2025-01-25,1.0,1
1417059,Mountainhead,Mountainhead,A group of billionaire friends get together against the backdrop of a rolling international crisis.,False,en,1.9831,2025-05-22,5.2,243
1399914,The Simpsons: O C'mon All Ye Faithful,The Simpsons: O C'mon All Ye Faithful,The residents of Springfield search for Christmas cheer.,False,en,1.824,2024-12-16,6.9,97
1364546,The Canyon,The Canyon,"A woman, struggling to find courage in her troubled life, fights for survival, after a skydiving accident leaves her hanging from a 1000-foot-high ledge in the Grand Canyon.",False,en,0.6981,,0.0,0
1364524,Hideaway,Ulita,"Documentary portrait of the poet Karla Erbová is a confession of a creative personality who, despite many twists and turns in life, remains true to her ideals and moral values. We witness the final year of the author's life, during which, even at the age of ninety, she continues to engage in public appearances and, above all, actively works on her craft. Through letters that Erbová wrote to her friend, the film offers an intimate, often self-deprecating reflection on old age, solitude, and relationships with loved ones, as well as an indomitable faith in poetry. The film ""Ulita"" not only highlights the pivotal moments of her life but also serves as a sociological exploration of the lives of the oldest generation.",False,cs,0.2132,2024-12-03,0.0,0
1357633,Solo Leveling -ReAwakening-,俺だけレベルアップな件 -ReAwakening-,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",False,ja,17.0879,2024-11-26,7.16,272
1357459,Tatsulok: Tatlo Magkasalo,Tatsulok: Tatlo Magkasalo,"Story about a happily married couple visited by an old friend, who ends up stirring the pot by becoming sexually involved with both the husband and the wife.",False,tl,2.8595,2024-10-11,5.6,14
1339760,Unknown Heavens,Unknown Heavens,"In between apartments and jobs, Evelyn goes back to her hometown to house-sit her late grandmother's place. While looking for work and struggling with the malaise of her present, she tries to reconnect with old friends and feelings. But when she receives phone calls from a mysterious yet familiar voice and her present becomes harder to face, she turns to her childhood for a way out.",False,en,2.0902,2024-07-28,0.0,0
1327821,Incredibles 3,Incredibles 3,The third installment in the Incredibles franchise. Plot TBA,False,en,11.2103,2028-06-15,0.0,0
1327766,The Heart Knows,Corazón delator,"After a heart transplant, Manuel feels a personality shift and explores his donor's life, leading him to meet the widowed Vale and her community.",False,es,1.5211,2025-05-30,6.694,62
1325230,Paluwagan,Paluwagan,"In a province where most housewives are deprived of intimacy by their busy husbands, a new savings cooperative is introduced by a merchant. The salary to claim: cash or a night with a mysterious man. The women surely know what to choose.",False,tl,3.2258,2024-09-17,5.8,5
1299683,HAHAHA!,HAHAHA!,,False,pt,0.243,,0.0,0
1290182,You Are the Apple of My Eye,"그 시절, 우리가 좋아했던 소녀","A group of close friends who attend a private school all have a debilitating crush on the sunny star pupil, Sun-ah. The only member of the group who claims not to is Jin-woo, but he ends up loving her as well.",False,ko,6.5105,2025-02-21,8.3,67
1364524,Hideaway,Ulita,"Documentary portrait of the poet Karla Erbová is a confession of a creative personality who, despite many twists and turns in life, remains true to her ideals and moral values. We witness the final year of the author's life, during which, even at the age of ninety, she continues to engage in public appearances and, above all, actively works on her craft. Through letters that Erbová wrote to her friend, the film offers an intimate, often self-deprecating reflection on old age, solitude, and relationships with loved ones, as well as an indomitable faith in poetry. The film ""Ulita"" not only highlights the pivotal moments of her life but also serves as a sociological exploration of the lives of the oldest generation.",False,cs,0.2132,2024-12-03,0.0,0
1357633,Solo Leveling -ReAwakening-,俺だけレベルアップな件 -ReAwakening-,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",False,ja,17.0879,2024-11-26,7.16,272
1357459,Tatsulok: Tatlo Magkasalo,Tatsulok: Tatlo Magkasalo,"Story about a happily married couple visited by an old friend, who ends up stirring the pot by becoming sexually involved with both the husband and the wife.",False,tl,2.8595,2024-10-11,5.6,14
1339760,Unknown Heavens,Unknown Heavens,"In between apartments and jobs, Evelyn goes back to her hometown to house-sit her late grandmother's place. While looking for work and struggling with the malaise of her present, she tries to reconnect with old friends and feelings. But when she receives phone calls from a mysterious yet familiar voice and her present becomes harder to face, she turns to her childhood for a way out.",False,en,2.0902,2024-07-28,0.0,0
1327821,Incredibles 3,Incredibles 3,The third installment in the Incredibles franchise. Plot TBA,False,en,11.2103,2028-06-15,0.0,0
1327766,The Heart Knows,Corazón delator,"After a heart transplant, Manuel feels a personality shift and explores his donor's life, leading him to meet the widowed Vale and her community.",False,es,1.5211,2025-05-30,6.694,62
1325230,Paluwagan,Paluwagan,"In a province where most housewives are deprived of intimacy by their busy husbands, a new savings cooperative is introduced by a merchant. The salary to claim: cash or a night with a mysterious man. The women surely know what to choose.",False,tl,3.2258,2024-09-17,5.8,5
1299683,HAHAHA!,HAHAHA!,,False,pt,0.243,,0.0,0
1290182,You Are the Apple of My Eye,"그 시절, 우리가 좋아했던 소녀","A group of close friends who attend a private school all have a debilitating crush on the sunny star pupil, Sun-ah. The only member of the group who claims not to is Jin-woo, but he ends up loving her as well.",False,ko,6.5105,2025-02-21,8.3,67
1270125,Monster on a Plane,Monster on a Plane,An exotic animal turns into a monster and becomes a deadly danger for all passengers.,False,en,3.9722,2024-11-07,5.0,47
1244705,Adam Sandler: Love You,Adam Sandler: Love You,"Adam Sandler hits the stage for a thrillingly unpredictable comedy special featuring songs, jokes, party-crashing dogs and plenty of love.",False,en,0.829,2024-08-26,6.088,40
1242526,Sound of Hope: The Story of Possum Trot,Sound of Hope: The Story of Possum Trot,"Led by Donna and Reverend W.C. Martin, 22 families from a rural Black church in the small East Texas town of Possum Trot adopt 77 of the most difficult-to-place kids in the foster system and kickstart a movement in the process.",False,en,1.1716,2024-07-04,7.024,63
1232827,The Girl with the Needle,Pigen med nålen,"Struggling to survive in post-WWI Copenhagen, a newly unemployed and pregnant young woman is taken in by a charismatic elder to help run an underground adoption agency. The two form an unexpected bond, until a sudden discovery changes everything.",False,da,2.0372,2024-09-06,7.558,358
1217483,Treasure Hunters: On the Tracks of Khufu,Le Secret de Khéops,An eccentric archaeologist goes on an unexpected journey to find King Khufu's lost treasure with his daughter and grandson.,False,fr,1.4827,2025-03-05,5.816,117
1216571,June and John,June and John,John leads an ordinary life with a monotonous routine. One day John runs into a woman on the subway who is as beautiful as she is mysterious named June. His encounter with her finally leads him to have a goal in his bumptious life.,False,en,2.0881,2025-04-17,6.0,62
1212489,The Resurrection of the Christ: Part Two,The Resurrection of the Christ: Part Two,The second part of a two-part sequel to The Passion of the Christ. Plot TBA.,False,en,1.0201,2028-05-25,0.0,0
1205656,Hallow Road,Hallow Road,Two parents enter a race against time when they receive a distressing late-night phone call from their daughter after she caused a tragic car accident.,False,en,5.9348,2025-04-16,6.1,234
1205021,Rambo,Rambo,Upcoming Rambo remake starring Tiger Shroff,False,hi,0.2906,2025-01-01,0.0,0
1181107,The King of Kings,The King of Kings,"Charles Dickens tells his young son Walter the greatest story ever told, and what begins as a bedtime tale becomes a life-changing journey. Through vivid imagination, the boy walks alongside Jesus, witnessing His miracles, facing His trials, and understanding His ultimate sacrifice.",False,en,3.8079,2025-04-07,8.3,200
1180629,Kneecap,Kneecap,"When fate brings Belfast teacher JJ into the orbit of self-confessed ""low life scum"" Naoise and Liam Óg, the needle drops on a hip-hop act like no other. Rapping in their native Irish, they lead a movement to save their mother tongue.",False,ga,2.1546,2024-08-02,7.265,277
1662406,Octet,Octet,"Eight internet-obsessed people meet in a church basement and lock their phones in a box. They follow the octet as they struggle with digital dependency, charting their compulsions using only the analog vibrancy of their own voices.",False,en,1.9053,,0.0,0
1647640,When Cats Fly,When Cats Fly,"Skateboarding kids unite to rescue a cat shelter by creating viral videos of the felines. 11-year-old Rennie leads the charge, with the mission to find homes for adult cats. Challenges arise as they race against the clock.",False,en,0.6211,2025-01-08,0.0,0
1635363,It Visits Me,It Visits Me,"A distressed young woman takes refuge with her religiously-minded sister, who warns her she could be visited by an angel in the night. Based on the viral 2024 horror short of the same name.",False,en,0.1099,,0.0,0
1602804,FSDSS-907 沼らせるステップ誘惑で放課後から朝まで男性●師を束縛するイジワル駆け引き女子●生 絵恋空,FSDSS-907 沼らせるステップ誘惑で放課後から朝まで男性●師を束縛するイジワル駆け引き女子●生 絵恋空,,False,ja,0.2399,2024-11-07,0.0,0
1576990,A Town in Nova Scotia,A Town in Nova Scotia,"Leon, an Irishman in his 70s, lives in a council block flat in the metropolitan area of Merseyside - his wife died recently, and his daughter Anna moved to Canada. His closest companion is his old colleague and best friend Saleh, of similar age who also lives alone on the same floor of the building. Leon and Saleh have been thick as thieves for years; still Leon finds it hard to talk to him about the recent plea his daughter Anna has made for him to join her and her family across the pond and start a new life in Nova Scotia.",False,en,0.4292,,0.0,0
1543496,Tribal Strands,Tribal Strands,"Tribal Strands is about two self-made Brooklyn hair artists, who create authentic hairstyles, leading the anti-hair discrimination movement. In addition, they inspire Black people to embrace their natural hair worldwide while exploring the intersections between modern and ancient African indigenous hairstyles.",False,en,0.215,,0.0,0
1518465,faguokongjie,faguokongjie,,False,fr,0.1157,,0.0,0
1505252,Final Destination 7,Final Destination 7,The seventh installment in the Final Destination franchise. Plot TBA.,False,en,1.1603,2028-05-11,0.0,0
1502080,Bible Black,バイブルブラック,"Minase, a high school student, found a magic book in a secluded room at his school. He began practicing black magic, which has extreme sexual effects that benefit him and some of his friends. Intrigued, Minase delved deeper into the art, unaware of the evils that lay ahead. Eventually, the book's origins were revealed, as well as the incident that occurred twelve years earlier on Walpurgis Night, the night when the power of evil is at its strongest. After regaining his senses, Minase struggles to escape the darkness he had plunged into.",False,ja,0.2403,,0.0,0
1466120,Dead Again,데드 어게인,"Min-hyeok and Hae-ji, Seon-woong and Mi-mi, who came on a couple's trip to Vietnam, are very excited. Min-hyeok also enjoys a thrilling secret meeting with his wife Hae-ji as well as Mi-mi, who has been in a long-term relationship, and has a satisfying time.  However, Min-hyeok suddenly feels intense pain and stops breathing, and when he opens his eyes thinking he is going to die, it is his first day in Vietnam. Min-hyeok, who is confused about everything, finds out that there is a reason for the vacation that ends in death...",False,ko,5.3304,2025-05-08,7.4,5
1457759,John Wick: Chapter 5,John Wick: Chapter 5,The fifth installment in the John Wick series.,False,en,0.9901,,0.0,0
1456032,God Complex,God Complex,"In a world where, due to a national economic crisis, the government provides euthanasia pills to individuals past a certain age, government officials visit Jiman's house.",False,ko,0.46,2025-05-05,5.0,1
1424435,Wings of Dread,万米危机,Air marshal Gu Chaoyang encounters a hijacking crisis on his flight back from his honeymoon,False,zh,2.8506,,0.0,0
1419826,The World Will Tremble,The World Will Tremble,"The incredible, untold true story of how a group of prisoners attempt a seemingly impossible escape from the first Nazi death camp in order to provide the first eyewitness account of the Holocaust.",False,en,1.6344,2025-03-14,7.495,97
1417800,The Grey Men 2,黑白潜行2,"When the regime of Laika was changing, black and white undercurrents were surging. Some people wanted to make a fortune, some wanted to use this to whitewash, some wanted to escape from Laika, and some wanted to establish a foothold in Laika... The police placed an undercover police officer, Zheng Zha, lurking among the biggest black force in Laika, Boss Song, but they didn't know that there were others who wanted to take this opportunity to take revenge on Boss Song.",False,zh,4.4194,2025-01-25,1.0,1
1417059,Mountainhead,Mountainhead,A group of billionaire friends get together against the backdrop of a rolling international crisis.,False,en,1.9831,2025-05-22,5.2,243
1399914,The Simpsons: O C'mon All Ye Faithful,The Simpsons: O C'mon All Ye Faithful,The residents of Springfield search for Christmas cheer.,False,en,1.824,2024-12-16,6.9,97
1364546,The Canyon,The Canyon,"A woman, struggling to find courage in her troubled life, fights for survival, after a skydiving accident leaves her hanging from a 1000-foot-high ledge in the Grand Canyon.",False,en,0.6981,,0.0,0
1364524,Hideaway,Ulita,"Documentary portrait of the poet Karla Erbová is a confession of a creative personality who, despite many twists and turns in life, remains true to her ideals and moral values. We witness the final year of the author's life, during which, even at the age of ninety, she continues to engage in public appearances and, above all, actively works on her craft. Through letters that Erbová wrote to her friend, the film offers an intimate, often self-deprecating reflection on old age, solitude, and relationships with loved ones, as well as an indomitable faith in poetry. The film ""Ulita"" not only highlights the pivotal moments of her life but also serves as a sociological exploration of the lives of the oldest generation.",False,cs,0.2132,2024-12-03,0.0,0
1358305,A Tooth Fairy Tale,A Tooth Fairy Tale,"Van, the brave son of a tooth fairy leader, meets the goblins girl Gemma on his first mission. Despite the myths about ancient disputes between fairies and goblins, they share common values. When the greedy Spider Queen threatens both tribes, they must work together.",False,en,2.6444,2025-05-02,8.6,57
1178684,Samia,Samia,"Samia Yusuf Omar is just 9 years old when she discovers her special talent: she is faster than all the other boys and girls. With her friend Ali, who is the same age, she has the goal to earn real money with running and become famous. The children make a pact: Ali becomes Samia's coach. With his help, Samia is to become a real champion. But the ongoing civil war makes life in Mogadishu increasingly difficult...",False,de,0.5571,2024-09-19,7.5,13
1160956,Panda Plan,熊猫计划,"International action star Jackie Chan is invited to the adoption ceremony of a rare baby panda, but after an international crime syndicate attempts to kidnap the bear, Jackie has to save the bear using his stunt work skills.",False,zh,5.3449,2024-10-01,6.9,294
1138526,The Lunar Chronicles,The Lunar Chronicles,"Once upon a time, in the future, Grimm’s heroines and heroes join forces in an epic sci-fi fairy tale that challenges everything we think we know about their stories to reframe how we face an uncertain future with hope.",False,en,0.8733,2028-11-02,0.0,0
1138194,Heretic,Heretic,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.",False,en,6.9288,2024-10-31,6.973,2687
1128650,The Prosecutor,誤判,"A poor young man is wrongly charged with drug trafficking after being deceived. An ex-prosecutor investigates the case, uncovers a corrupt lawyer team's scheme, and restores justice despite obstruction from evil forces.",False,cn,6.2432,2024-12-08,7.1,220
1124619,Bride Hard,Bride Hard,"Sam is a secret agent whose toughest mission to date is pleasing her bride-to-be best friend at a lavish destination wedding. When a team of mercenaries crashes the party and takes the guests hostage, Sam is thrown into a fight unlike any before — one where she can’t risk blowing her cover or ruining the big day. As she takes on the bad guys in a high-stakes battle disguised as a fairy-tale affair, she realizes the real threat might be closer than she thinks.",False,en,4.1062,2025-06-19,5.574,189
1102493,Small Things Like These,Small Things Like These,"In 1985, while working as a coal merchant to support his family, Bill Furlong discovers disturbing secrets kept by the local convent and uncovers truths of his own; forcing him to confront his past and the complicit silence of a small Irish town controlled by the Catholic Church.",False,en,3.1653,2024-11-01,6.651,552
1087891,The Amateur,The Amateur,"After his life is turned upside down when his wife is killed in a London terrorist attack, a brilliant but introverted CIA decoder takes matters into his own hands when his supervisors refuse to take action.",False,en,8.7311,2025-04-09,6.937,1636
1077782,Old Guy,Old Guy,"Stuck at a dead end but vying for the love of spunky club manager Anata, aging contract killer Danny Dolinski is thrilled when The Company pulls him back in the field, but only to train Gen Z newcomer Wihlborg, a prodigy assassin with an attitude.",False,en,2.7073,2024-12-13,5.6,223
1029235,Azrael,Azrael,"In a world where no one speaks, a devout female hunts down a young woman who has escaped her imprisonment. Recaptured by its ruthless leaders, Azrael is due to be sacrificed to pacify an ancient evil deep within the surrounding wilderness.",False,en,4.2605,2024-09-27,5.9,447
1020414,Peter Pan's Neverland Nightmare,Peter Pan's Neverland Nightmare,"Wendy Darling strikes out in an attempt to rescue her brother Michael from the clutches of the evil Peter Pan who intends to send him to Neverland. Along the way she meets a twisted Tinkerbell, who is hooked on what she thinks is fairy dust.",False,en,2.5495,2025-01-13,5.7,231
1013850,A Real Pain,A Real Pain,Mismatched cousins David and Benji reunite for a tour through Poland to honor their beloved grandmother. The adventure takes a turn when the pair's old tensions resurface against the backdrop of their family history.,False,en,4.9871,2024-11-01,6.778,1422
1013601,The Alto Knights,The Alto Knights,"Two of New York's most notorious organized crime bosses, Frank Costello and Vito Genovese, vie for control of the city's streets. Once the best of friends, petty jealousies and a series of betrayals place them on a deadly collision course that will reshape the Mafia (and America) forever.",False,en,3.8537,2025-03-19,6.229,441
1008953,Incoming,Incoming,Their first week of high school. The biggest party of the year. Mistakes will be made as four teenage boys navigate a night of mayhem and debauchery.,False,en,5.9498,2024-08-22,6.252,371
1002155,Monsieur Aznavour,Monsieur Aznavour,"From his poor childhood to his rise to fame, from his triumphs to his failures, from Paris to New York, discover the exceptional journey of an artist. Intimate, intense, fragile and indestructible, devoted to his art until the very end, here is one of the most immortal singers of all time: MONSIEUR AZNAVOUR.",False,fr,1.4835,2024-10-23,7.198,351
1000085,Morlaix,Morlaix,"A young high school student marked by the recent death of her mother, Gwen, spends her time with her group of friends, including her lover Thomas, an apprentice baker. When Jean-Luc, a Parisian student who looks like an artist, moves into the area, Gwen does not hide her trouble, as if a decisive life choice was before her. One day, she discovers a film at the cinema that seems inexplicably inspired by her own life. Will she find the answers she is looking for?",False,fr,0.5364,2025-03-14,6.938,8
999243,Hell of a Summer,Hell of a Summer,"When 24-year-old Jason Hochberg arrives for counsellor weekend at his beloved Camp Pineway, his biggest problem is feeling out of touch with his teenage co-workers. Little does he know; a masked killer has murdered camp owners John and Kathy and is preparing to strike again.",False,en,5.436,2025-04-03,5.5,173
989730,Mononoke the Movie: The Phantom in the Rain,劇場版モノノ怪 唐傘,"In the chambers of the Edo harem, two newcomers uncover political intrigue, rivalry and a vengeful spirit only one traveling medicine seller can vanquish.",False,ja,2.5708,2024-07-26,7.06,75
975511,The Return,The Return,"After twenty years away, Odysseus washes up on the shores of Ithaca, haggard and unrecognizable. The king has finally returned home, but much has changed in his kingdom since he left to fight in the Trojan war.",False,en,6.4623,2024-11-28,6.49,453
972355,The Art of Understanding Lover,Seni Memahami Kekasih,"Agus and Kalis are in a romantic relationship. It's not a romantic romance, but their relationship is full of uniqueness.",False,id,1.0922,2024-09-05,7.333,3
949709,High Forces,危机航线,"""Anyone? There is ......"" A mysterious message from Gao Haojun comes from ten thousand meters in the air. A five-star A380 ultra-luxury airliner was hijacked on its international maiden voyage, and international security expert Gao Haojun stood up to a group of thugs, his daughter Xiaojun was trapped in the cabin, and Mike, the leader of the hijackers, threatened the lives of more than 800 people in the plane as a bargaining chip, and Xiaojun's mother, Fu Yuan, was also in danger. ...... Will the passengers on board be able to land safely and how should this crisis be resolved?",False,zh,2.7222,2024-09-29,6.1,40
936946,Harvest,Harvest,"Over seven hallucinatory days, a village with no name, in an undefined time and place, disappears.",False,en,1.2721,2025-04-16,5.955,44
928480,Monster Summer,Monster Summer,"When a mysterious force begins to disrupt their big summer fun, Noah and his friends team up with a retired police detective to embark on a monstrous adventure to save their island.",False,en,2.2453,2024-10-04,6.249,197
878607,An Unfinished Film,一部未完成的电影,"A film crew gathers in a hotel near Wuhan to resume production of a film that was interrupted ten years earlier, but an unexpected event once again disrupts the preparations.",False,zh,3.4851,2024-10-23,7.8,34
869135,Growing Up Where the Sun Rises,Crescer Onde Nasce o Sol,"In Alto do Sol Nascente there is no square, no park. The children who grow up where the sun rises demarcate with their own hands the territories where they can play.",False,pt,0.0798,,0.0,0
849017,Deadly Puppet,Deadly Puppet,"The film tells the story of a series of homicides in Jingu City after China became a Republic. The police are at a loss. Duan Yuhao and Qi Wei, who uses Feng Shui to solve cases, investigates what happened and leads to the Rakshasa Serial Murder many years ago in a mysterious underground city. The protagonists and others finally explore the truth behind the case together and find the real murderer.",False,en,0.0357,,7.0,1
808652,Candles,Candles,A fictional drama based on actual events. CANDLES is the story of the Camp Scott Murders where three small girls were brutally raped and murdered at a Girl Scout camp in Oklahoma back in 1977. A young woman reporter is assigned to cover the story of the decade and searches for 37 years to find the real killer.,False,en,0.6772,,0.0,0
728949,Nightbitch,Nightbitch,"A woman, thrown into the stay-at-home routine of raising a toddler in the suburbs, slowly embraces the feral power deeply rooted in motherhood, as she becomes increasingly aware of the bizarre and undeniable signs that she may be turning into a dog.",False,en,2.4736,2024-12-06,5.72,371
656618,High in the Clouds,High in the Clouds,"After he accidentally sparked a revolution against Gretsch, the bossy diva-owl who has banned all music from his town, a teenage squirrel named Wirral embarks on an extraordinary journey to set music free.",False,en,1.9524,2027-07-07,0.0,0
604685,Den of Thieves 2: Pantera,Den of Thieves 2: Pantera,"Big Nick is back on the hunt in Europe and closing in on Donnie, who is embroiled in the treacherous and unpredictable world of diamond thieves and the infamous Panther mafia, as they plot a massive heist of the world's largest diamond exchange.",False,en,19.7822,2025-01-08,6.577,816
395817,The Thicket,The Thicket,"An innocent young man, Jack, goes on an epic quest to rescue his sister Lula after she has been kidnapped by the violent killer Cut Throat Bill and her gang. To save her, Jack enlists the help of a crafty bounty hunter named Reginald Jones, a grave-digging alcoholic son of an ex-slave, and a street-smart prostitute. The gang tracks Cut Throat Bill into the deadly no-man’s land known as The Big Thicket — a place where blood and chaos reign.",False,en,2.5887,2024-09-05,6.4,170
374771,Riddick: Furya,Riddick: Furya,"Riddick finally returns to his home world, a place he barely remembers and one he fears might be left in ruins. But there he finds other Furyans fighting for their existence against a new monster. And some of these Furyans are more like Riddick than he could have ever imagined.",False,en,2.6513,,0.0,0
1559984,My Weird School,My Weird School,Middle schooler AJ finds himself joining forces with faculty and friends to save the world from an alien invasion.,False,en,0.6723,2025-12-30,8.5,2
101,Léon: The Professional,Léon,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",False,fr,18.1319,1994-09-14,8.294,16184
315635,Spider-Man: Homecoming,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",False,en,26.9482,2017-07-05,7.3,23265
1604166,The Man with No Return,无归客,,False,zh,0.8586,2025-12-26,2.5,2
361743,Top Gun: Maverick,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",False,en,42.4928,2022-05-21,8.159,11099
1604949,Oiran ~SAGA,Oiran ~SAGA,,False,ja,0.3993,2025-12-26,0.0,0
1545652,handbook for superheroes,Handbok för superhjältar,"Ten-year-old Lisa, bullied in the decaying town of Rosenhill, finds a book that teaches her to become a superhero. As ""Red Mask,"" she must face a ruthless crime boss and her fears, learning that true heroism lies in compassion and courage.",False,sv,0.9146,2025-12-25,5.0,5
693134,Dune: Part Two,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",False,en,26.5056,2024-02-27,8.126,8083
936946,Harvest,Harvest,"Over seven hallucinatory days, a village with no name, in an undefined time and place, disappears.",False,en,1.2721,2025-04-16,5.955,44
928480,Monster Summer,Monster Summer,"When a mysterious force begins to disrupt their big summer fun, Noah and his friends team up with a retired police detective to embark on a monstrous adventure to save their island.",False,en,2.2453,2024-10-04,6.249,197
878607,An Unfinished Film,一部未完成的电影,"A film crew gathers in a hotel near Wuhan to resume production of a film that was interrupted ten years earlier, but an unexpected event once again disrupts the preparations.",False,zh,3.4851,2024-10-23,7.8,34
869135,Growing Up Where the Sun Rises,Crescer Onde Nasce o Sol,"In Alto do Sol Nascente there is no square, no park. The children who grow up where the sun rises demarcate with their own hands the territories where they can play.",False,pt,0.0798,,0.0,0
849017,Deadly Puppet,Deadly Puppet,"The film tells the story of a series of homicides in Jingu City after China became a Republic. The police are at a loss. Duan Yuhao and Qi Wei, who uses Feng Shui to solve cases, investigates what happened and leads to the Rakshasa Serial Murder many years ago in a mysterious underground city. The protagonists and others finally explore the truth behind the case together and find the real murderer.",False,en,0.0357,,7.0,1
808652,Candles,Candles,A fictional drama based on actual events. CANDLES is the story of the Camp Scott Murders where three small girls were brutally raped and murdered at a Girl Scout camp in Oklahoma back in 1977. A young woman reporter is assigned to cover the story of the decade and searches for 37 years to find the real killer.,False,en,0.6772,,0.0,0
